agency,agencyDetail,description,date,weekday,hour,zipcode,lat,lng,borough,tempMax,tempMin
DSNY,A - Brooklyn,E5 Loose Rubbish,12272013,4,8,11214,40.610456040838294,-73.99575369641893,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Veh Signal Lamp,12272013,4,8,11224,40.58037953763351,-73.9676000652632,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Yield,12272013,4,8,11214,40.58464331467278,-73.98710040271571,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,8,11420,40.68036981322893,-73.80772798031852,QUEENS,39.92,31.1
DOB,Department of Buildings,Safety Netting/Guard Rails - Damaged/Inadequate/None (Over 6 Stories/75 Feet),12272013,4,8,10022,40.75920342789904,-73.97459883956951,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,With License Plate,12272013,4,8,11360,40.78323692219029,-73.77388862779532,QUEENS,39.92,31.1
DSNY,BCC - Queens West,2 Bulk-Missed Collection,12272013,4,8,11379,40.72221566481319,-73.88252031371464,QUEENS,39.92,31.1
DOT,Department of Transportation,Sidewalk Collapsed,12272013,4,8,10039,40.83060643826601,-73.93621755476796,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,8,10021,40.768801398200495,-73.95526989574421,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole - Highway,12272013,4,8,10463,40.87784801601195,-73.90411912317468,BRONX,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,8,11226,40.64872029197937,-73.95408550937447,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,8,11693,40.60518330947965,-73.8205816075723,QUEENS,39.92,31.1
DSNY,BCC - Brooklyn South,12 Dead Animals,12272013,4,8,11223,40.58813151661416,-73.98364333473418,BROOKLYN,39.92,31.1
DSNY,BCC - Brooklyn South,1R Missed Recycling-All Materials,12272013,4,8,11210,40.62762723258732,-73.95568513878239,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,8,11238,40.674285234092935,-73.96176832172769,BROOKLYN,39.92,31.1
DSNY,BCC - Staten Island,1 Missed Collection,12272013,4,8,10303,40.62226103607983,-74.16693924545903,STATEN ISLAND,39.92,31.1
DEP,Department of Environmental Protection,Excessive Water In Basement (WEFB),12272013,4,8,11236,40.63536704724216,-73.89553217810074,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Partial Access,12272013,4,8,11435,40.70148999367349,-73.81051262858591,QUEENS,39.92,31.1
FDNY,Bureau of Fire Prevention - Alarm Unit - Inspections,To FDNY Approved System,12272013,4,8,10010,40.741864422857496,-73.98936510762854,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,8,10026,40.80040122503075,-73.94802487771202,MANHATTAN,39.92,31.1
DSNY,BCC - Staten Island,1 Missed Collection,12272013,4,8,10312,40.536182483918914,-74.18055347898186,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Controller,12272013,4,8,11209,40.61255845464154,-74.03609291731651,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Alarms (NR3),12272013,4,8,10458,40.854708200111574,-73.8812958262454,BRONX,39.92,31.1
DOT,Department of Transportation,Controller,12272013,4,8,11372,40.755029741296724,-73.87269170145485,QUEENS,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,8,11433,40.70741244107276,-73.78654983276856,QUEENS,39.92,31.1
DSNY,BCC - Queens East,14 Derelict Vehicles,12272013,4,8,11367,40.73384551809311,-73.81572119956465,QUEENS,39.92,31.1
DOB,Department of Buildings,Fence - None/Inadequate,12272013,4,8,11433,40.70344174289935,-73.78122831231201,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: Jack Hammering (NC2),12272013,4,8,10013,40.72561864652275,-74.00397583793023,MANHATTAN,39.92,31.1
TLC,Taxi and Limousine Commission,Insurance Information Requested,12272013,4,8,10019,40.76552015180097,-73.98003670045067,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,N/A,12272013,4,8,10022,40.761257235824736,-73.96672515003551,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Blocked Hydrant,12272013,4,8,11228,40.62518989714078,-74.00784965062466,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Dirty Water (WE),12272013,4,8,10030,40.81345567534633,-73.94334720264986,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,With License Plate,12272013,4,8,11213,40.67713621541512,-73.94042020240656,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Lead Kit Request (Residential) (L10),12272013,4,8,11236,40.63917988840574,-73.89290670610013,BROOKLYN,39.92,31.1
DSNY,BCC - Staten Island,1 Missed Collection,12272013,4,8,10303,40.6324453380322,-74.16037158357351,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,8,11236,40.64952794033959,-73.91632152173871,BROOKLYN,39.92,31.1
DSNY,BCC - Queens West,2 Bulk-Missed Collection,12272013,4,8,11421,40.69382209524588,-73.86588842502428,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,8,11222,40.731619278018414,-73.95786747551229,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,8,10309,40.52502722284967,-74.2392663128118,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole - Highway,12272013,4,8,11220,40.634886344489004,-74.01633209574068,BROOKLYN,39.92,31.1
DPR,Department of Parks and Recreation,Blocking Street,12272013,4,8,10312,40.532291666561655,-74.1899322098273,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,8,10303,40.640829457306715,-74.17975565726307,STATEN ISLAND,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,8,10013,40.719176520246904,-74.00754686842588,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,8,11418,40.70279348215597,-73.82417437256039,QUEENS,39.92,31.1
NYPD,New York City Police Department,Posted Parking Sign Violation,12272013,4,7,10017,40.75096146050325,-73.97699849843288,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Out of Order,12272013,4,7,10025,40.791810307684855,-73.97200422939146,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,7,10036,40.75979022599973,-73.98792558913458,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10314,40.60221766760184,-74.1748909451611,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10314,40.60962597583542,-74.14954445343776,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10314,40.60799312454398,-74.14283122606656,STATEN ISLAND,39.92,31.1
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12272013,4,7,10021,40.766610272404534,-73.95319919320953,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10314,40.60985157938283,-74.14700583988822,STATEN ISLAND,39.92,31.1
NYPD,New York City Police Department,Blocked Hydrant,12272013,4,7,11365,40.73462518161558,-73.78567604256476,QUEENS,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10314,40.61142878361356,-74.11683451213233,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10304,40.60898131815107,-74.0881259750531,STATEN ISLAND,39.92,31.1
DSNY,BCC - Brooklyn South,14 Derelict Vehicles,12272013,4,7,11229,40.59314796584407,-73.92547309489831,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Equipment (NC1),12272013,4,7,11201,40.696131009997224,-73.98710407596151,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,7,11385,40.70800025826145,-73.90283050234814,QUEENS,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,10305,40.58524011872275,-74.0934086253421,STATEN ISLAND,39.92,31.1
FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,On Site Test,12272013,4,7,10032,40.84126355339619,-73.94022261433514,MANHATTAN,39.92,31.1
DPR,Department of Parks and Recreation,Affecting Sewer or Foundation,12272013,4,7,11416,40.687162423960736,-73.84147277684019,QUEENS,39.92,31.1
DOB,Department of Buildings,No Certificate Of Occupancy/Illegal/Contrary To CO,12272013,4,7,11419,40.691060618345844,-73.83035350025744,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,7,10455,40.81360994112974,-73.9133371232769,BRONX,39.92,31.1
DOB,Department of Buildings,Safety Netting/Guard Rails - Damaged/Inadequate/None (Over 6 Stories/75 Feet),12272013,4,7,10022,40.75920342789904,-73.97459883956951,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.702457755069275,-73.98763302009368,BROOKLYN,39.92,31.1
DOB,Department of Buildings,Building Shaking/Vibrating/Structural Stability,12272013,4,7,11231,40.67743401271226,-73.99114915616575,BROOKLYN,39.92,31.1
DSNY,BCC - Queens East,12 Dead Animals,12272013,4,7,11356,40.7904604803314,-73.84086206489998,QUEENS,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.70203790430949,-73.98858523042382,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.70445867557039,-73.98751002132354,BROOKLYN,39.92,31.1
DSNY,Queens East 12,12 Dead Animals,12272013,4,7,11435,40.70082489977527,-73.80999157574709,QUEENS,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.699251892949675,-73.98786442512115,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Commercial Overnight Parking,12272013,4,7,10301,40.640387720480035,-74.08379312928015,STATEN ISLAND,39.92,31.1
DOHMH,Department of Health and Mental Hygiene,Dust from Construction,12272013,4,7,11222,40.72306087325767,-73.94434400921467,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,7,11422,40.65674851889166,-73.72653742080956,QUEENS,39.92,31.1
NYPD,New York City Police Department,With License Plate,12272013,4,7,11235,40.58475575991318,-73.93215728609374,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,With License Plate,12272013,4,7,11413,40.663408528593166,-73.75506127825138,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: Jack Hammering (NC2),12272013,4,7,10030,40.81667321208934,-73.94484015263595,MANHATTAN,39.92,31.1
DPR,Department of Parks and Recreation,Unsecured Facility,12272013,4,7,11213,40.67348810575128,-73.9347996312252,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Car/Truck Horn,12272013,4,7,10307,40.51696412154692,-74.23736722718445,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Street Light Out,12272013,4,7,11379,40.7104835731852,-73.8789303613476,QUEENS,39.92,31.1
DOB,Department of Buildings,Zoning - Non-Conforming/Illegal Vehicle Storage,12272013,4,7,11373,40.73877843185359,-73.870557620224,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Possible Water Main Break (Use Comments) (WA1),12272013,4,7,10463,40.87466151769141,-73.91108799438194,BRONX,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,7,11419,40.69380091309583,-73.82552153434246,QUEENS,39.92,31.1
DOT,Department of Transportation,Failed Street Repair,12272013,4,7,10314,40.61062314220759,-74.09776969417517,STATEN ISLAND,39.92,31.1
DSNY,BCC - Queens West,15 Street Cond/Dump-Out/Drop-Off,12272013,4,7,11106,40.75489906675612,-73.9278187249633,QUEENS,39.92,31.1
DOT,Department of Transportation,Blocked - Construction,12272013,4,7,11226,40.64504862137486,-73.96420661404697,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,7,11215,40.66485165415841,-73.98781661543379,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Partial Access,12272013,4,7,10312,40.555945285722444,-74.19876224913135,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,11201,40.70372285755373,-73.98561666611965,BROOKLYN,39.92,31.1
DSNY,Department of Sanitation,Graffiti,12272013,4,7,11237,40.70025979444622,-73.91653914968882,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.70365397448449,-73.98364023692257,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,7,10472,40.82737136062246,-73.8817637442897,BRONX,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,7,11230,40.61416384362711,-73.97271985563032,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Wear & Tear,12272013,4,7,11201,40.70355467908445,-73.98053133382518,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Failed Street Repair,12272013,4,7,10028,40.77836396065379,-73.95499628065888,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,7,11232,40.64948145918299,-74.00397130081,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Partial Access,12272013,4,7,11208,40.67235141426821,-73.86735195307013,BROOKLYN,39.92,31.1
DSNY,BCC - Brooklyn North,14 Derelict Vehicles,12272013,4,6,11203,40.653887006607434,-73.92909569860893,BROOKLYN,39.92,31.1
DSNY,BCC - Brooklyn North,14 Derelict Vehicles,12272013,4,6,11203,40.65390603751186,-73.92880015354538,BROOKLYN,39.92,31.1
DOB,Department of Buildings,Boiler - Defective/Inoperative/No Permit,12272013,4,6,11419,40.691060618345844,-73.83035350025744,QUEENS,39.92,31.1
NYPD,New York City Police Department,Partial Access,12272013,4,6,11367,40.72368240572726,-73.82141706357167,QUEENS,39.92,31.1
DOB,Department of Buildings,Electrical Wiring Defective/Exposed,12272013,4,6,11419,40.691060618345844,-73.83035350025744,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,6,10039,40.82163825248624,-73.93907684328906,MANHATTAN,39.92,31.1
DOB,Department of Buildings,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,12272013,4,6,11419,40.691060618345844,-73.83035350025744,QUEENS,39.92,31.1
NYPD,New York City Police Department,Posted Parking Sign Violation,12272013,4,6,11214,40.60437088825663,-73.99787163979349,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,6,10467,40.88267897548042,-73.86586186733344,BRONX,39.92,31.1
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12272013,4,6,11419,40.691060618345844,-73.83035350025744,QUEENS,39.92,31.1
DOT,Department of Transportation,Canopy Complaint,12272013,4,6,11419,40.69126761593199,-73.83112826066846,QUEENS,39.92,31.1
NYPD,New York City Police Department,Commercial Overnight Parking,12272013,4,6,11234,40.60933614897566,-73.93337844484334,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Banging/Pounding,12272013,4,6,11385,40.7066066636566,-73.91412546027345,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Rooftank Leak Or Overflow (CKO),12272013,4,6,11419,40.69126761593199,-73.83112826066846,QUEENS,39.92,31.1
DOT,Department of Transportation,Veh Signal Lamp,12272013,4,6,10314,40.61307793694791,-74.12255699238123,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Street Light Out,12272013,4,6,11433,40.70051669061897,-73.78314213834354,QUEENS,39.92,31.1
DSNY,BCC - Brooklyn North,15 Street Cond/Dump-Out/Drop-Off,12272013,4,6,11213,40.670548495515405,-73.93019909789264,BROOKLYN,39.92,31.1
DSNY,A - Illegal Posting Manhattan and Bronx,E15 Illegal Postering,12272013,4,6,10462,40.84522234470851,-73.86611811453585,BRONX,39.92,31.1
DOT,Department of Transportation,Sidewalk Staircase,12272013,4,6,11419,40.690921886720645,-73.83120486161535,QUEENS,39.92,31.1
DPR,Department of Parks and Recreation,Garbage or Litter,12272013,4,6,10309,40.5252167390365,-74.22142210448894,STATEN ISLAND,39.92,31.1
DOT,Department of Transportation,Cellar Door Defective,12272013,4,6,11419,40.69106058644963,-73.83033186448709,QUEENS,39.92,31.1
NYPD,New York City Police Department,Blocked Hydrant,12272013,4,6,11214,40.61043687216992,-73.9972231559625,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,6,10028,40.77550836169268,-73.94610183519423,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,6,10456,40.83412338148671,-73.91256958971584,BRONX,39.92,31.1
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12272013,4,6,11420,40.68221677498607,-73.82117476942716,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Water Meter Broken/Leaking - Private Residence (CMR),12272013,4,6,11419,40.690921886720645,-73.83120486161535,QUEENS,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,6,11429,40.70315926078213,-73.7320094656793,QUEENS,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,6,10463,40.88319444190455,-73.91429155457689,BRONX,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,6,10462,40.853971482120876,-73.86293754914179,BRONX,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10065,40.76377337790351,-73.9641031015917,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10022,40.76074119593019,-73.96662794482513,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10022,40.76075231400721,-73.96711164464689,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Catch Basin Sunken/Damaged/Raised (SC1),12272013,4,6,10009,40.727963588390374,-73.97911709626831,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10002,40.713028362173105,-73.99428626341705,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Defective Street Cut (WZZ1),12272013,4,6,10009,40.73044231804128,-73.98033946526458,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10036,40.75596963616122,-73.98886474708638,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,11235,40.58253355621554,-73.95721990572277,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10036,40.7553236248002,-73.98119838891738,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Sunken/Damaged/Raised (SB1),12272013,4,6,11224,40.575414816570266,-73.98342326590799,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,10065,40.768553549147164,-73.96958075488116,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Other Water Problem (Use Comments) (WZZ),12272013,4,6,10018,40.751637899819166,-73.98433586539133,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Cover Broken/Making Noise (SB),12272013,4,6,11220,40.638695067045006,-74.02250160157547,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,6,10460,40.84251398532116,-73.8715339958081,BRONX,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,6,10469,40.868435752252516,-73.8537422111461,BRONX,39.92,31.1
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12272013,4,6,11419,40.690921886720645,-73.83120486161535,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Catch Basin Sunken/Damaged/Raised (SC1),12272013,4,6,11213,40.67162648051755,-73.93363345740731,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Rooftank Leak Or Overflow (CKO),12272013,4,6,11419,40.69106058644963,-73.83033186448709,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12272013,4,6,11419,40.69106058644963,-73.83033186448709,QUEENS,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,5,10462,40.83107346881281,-73.8463948579136,BRONX,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,5,10456,40.83412338148671,-73.91256958971584,BRONX,39.92,31.1
DEP,Department of Environmental Protection,Noise: Manufacturing Noise (NK1),12272013,4,5,11211,40.71770742395871,-73.93676570169862,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,5,11433,40.69665562893423,-73.79101278501265,QUEENS,39.92,31.1
TLC,Taxi and Limousine Commission,Car Service Company Complaint,12272013,4,5,11369,40.77442086598845,-73.87729410513894,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,5,11217,40.67746597218909,-73.98258311720447,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Commercial Overnight Parking,12272013,4,5,11234,40.609072472994114,-73.93307617853326,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,5,10462,40.83107346881281,-73.8463948579136,BRONX,39.92,31.1
DSNY,Brooklyn North 03,15 Street Cond/Dump-Out/Drop-Off,12272013,4,5,11205,40.693774982857576,-73.95921122842483,BROOKLYN,39.92,31.1
DOB,Department of Buildings,Fence - None/Inadequate,12272013,4,5,11205,40.68916223075825,-73.95507812154612,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,5,10023,40.7724628816901,-73.9898476219825,MANHATTAN,39.92,31.1
DOHMH,Department of Health and Mental Hygiene,Chemical Vapors/Gases/Odors,12272013,4,5,11375,40.719530176272166,-73.84251411739027,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: air condition/ventilation equipment (NV1),12272013,4,5,11375,40.71967277518428,-73.84241998485336,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,"Air: Odor/Fumes, Vehicle Idling (AD3)",12272013,4,4,11221,40.69104356918814,-73.93461298397413,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Loud Talking,12272013,4,4,11211,40.71136534518467,-73.95690276251469,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Loud Talking,12272013,4,4,11211,40.71136534518467,-73.95690276251469,BROOKLYN,39.92,31.1
DOB,Department of Buildings,Boiler - Defective/Inoperative/No Permit,12272013,4,4,11432,40.7086445952279,-73.78939536217275,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,4,11249,40.71681440331107,-73.95883278525058,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,4,10021,40.768142846028084,-73.95575048700482,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,3,11355,40.759104923665525,-73.80863413656434,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Talking,12272013,4,3,10012,40.72832504382953,-73.99945880225974,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Banging/Pounding,12272013,4,3,10035,40.805063962899816,-73.94116538504032,MANHATTAN,39.92,31.1
DOB,Department of Buildings,Egress - Doors Locked/Blocked/Improper/No Secondary Means,12272013,4,3,11216,40.677582077163144,-73.94861812081345,BROOKLYN,39.92,31.1
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12272013,4,3,11216,40.677582077163144,-73.94861812081345,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,3,11419,40.69130624290963,-73.81863341100458,QUEENS,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,3,10468,40.86796964899328,-73.89444365506213,BRONX,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,3,10025,40.79892213493039,-73.963087287577,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: air condition/ventilation equipment (NV1),12272013,4,3,10032,40.84163453517984,-73.94108967243997,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,3,10021,40.768142846028084,-73.95575048700482,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,3,10462,40.84774622410199,-73.85817928010295,BRONX,39.92,31.1
DSNY,A - Bronx,ER1 Resident Recyc. (Owner/Manager,12272013,4,2,10473,40.82170387415262,-73.87945784845436,BRONX,39.92,31.1
DOHMH,Department of Health and Mental Hygiene,Smoking Violation,12272013,4,2,10010,40.73913452594958,-73.9779805039268,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,2,10468,40.870039910866744,-73.89229627236769,BRONX,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,2,10306,40.57641488883076,-74.09753603156867,STATEN ISLAND,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,2,10025,40.79892213493039,-73.963087287577,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Street Light Out,12272013,4,2,11208,40.666961342183626,-73.87531817795397,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,2,11208,40.68877081968605,-73.87234223627063,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,2,11377,40.73446404949676,-73.89224118364045,QUEENS,39.92,31.1
NYPD,New York City Police Department,Car/Truck Music,12272013,4,2,10031,40.82410396969219,-73.95284079702623,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,2,10306,40.57632447829329,-74.09733791184486,STATEN ISLAND,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,2,11212,40.66247151459687,-73.92300951437716,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,2,11201,40.68908861740092,-73.99703958742298,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Car/Truck Music,12272013,4,2,10468,40.869119489137155,-73.90040761362042,BRONX,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,2,10457,40.851288500289606,-73.89878602823659,BRONX,39.92,31.1
DOT,Department of Transportation,Controller,12272013,4,1,11213,40.66449593427242,-73.93430739062177,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,1,11435,40.715634537515754,-73.8160493118393,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,1,11004,40.73713914084793,-73.70921875550243,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Talking,12272013,4,1,10009,40.723260387178414,-73.98843007160804,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Manhole Overflow (Use Comments) (SA1),12272013,4,1,11367,40.72536839175273,-73.82365300941562,QUEENS,39.92,31.1
NYPD,New York City Police Department,Unlicensed,12272013,4,1,10029,40.79747362390031,-73.93891837173264,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,1,11214,40.599580798941275,-73.98996033407023,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Partial Access,12272013,4,1,11355,40.74352527948537,-73.82932131306684,QUEENS,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,1,10036,40.75916447225798,-73.98839134812245,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,1,10036,40.758533225689874,-73.98884266079277,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,1,10036,40.75790746711998,-73.98929757361397,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,1,10002,40.71872911078678,-73.99224755670346,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,1,10036,40.75671045946704,-73.98645707175187,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,1,10011,40.74173313603191,-73.99738007579585,MANHATTAN,39.92,31.1
